open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,close_timestamp,exchange,symbol,spread_bps,bid,ask,bid_size,ask_size,funding_rate,returns,volatility,trend,momentum,regime
1727712000000,63561.42,63732.0,63462.59,63486.98,786.10126,1727715599999,49976748.2971978,168282,379.87935,24152455.3460141,0,2024-09-30 16:00:00,2024-09-30 16:59:59.999,binance,BTCUSDT,5.0,63471.10825500001,63502.85174500001,78.61012600000001,78.61012600000001,-2.186380922221288e-05,,,,,ranging
1727715600000,63486.98,63711.61,63372.69,63696.0,1657.21829,1727719199999,105316682.5592013,163807,1083.91112,68891193.1003032,0,2024-09-30 17:00:00,2024-09-30 17:59:59.999,binance,BTCUSDT,5.0,63680.076,63711.924000000006,165.721829,165.721829,-1.8133782699465703e-05,0.0032923286002892738,,,,ranging
1727719200000,63696.0,63738.25,63056.0,63330.55,1516.30048,1727722799999,95990367.6890037,245774,684.07505,43305628.0948913,0,2024-09-30 18:00:00,2024-09-30 18:59:59.999,binance,BTCUSDT,5.0,63314.71736250001,63346.382637500006,151.63004800000002,151.63004800000002,3.0460349920186905e-05,-0.005737408942476763,,,,ranging
1727722800000,63330.56,63634.72,63282.0,63488.0,1528.28399,1727726399999,96976209.5405358,138280,943.49645,59867113.3088718,0,2024-09-30 19:00:00,2024-09-30 19:59:59.999,binance,BTCUSDT,5.0,63472.128000000004,63503.872,152.828399,152.828399,6.692274558852762e-05,0.0024861618918514683,,,,ranging
1727726400000,63488.0,63860.0,63456.0,63809.99,857.72548,1727729999999,54603723.2470427,88519,489.2879,31147606.4523535,0,2024-09-30 20:00:00,2024-09-30 20:59:59.999,binance,BTCUSDT,5.0,63794.0375025,63825.9424975,85.772548,85.772548,-0.00010669432657306224,0.005071667086693488,,,,ranging
1727730000000,63810.0,63831.63,63640.0,63706.93,319.89044,1727733599999,20391996.0357411,33516,128.72978,8206071.3480875,0,2024-09-30 21:00:00,2024-09-30 21:59:59.999,binance,BTCUSDT,5.0,63691.003267500004,63722.856732500004,31.989044000000003,31.989044000000003,0.00012662592335408495,-0.0016151076030570533,,,,ranging
1727733600000,63706.93,63771.11,63480.0,63481.98,406.67834,1727737199999,25869603.0486195,89663,159.19496,10128519.75419,0,2024-09-30 22:00:00,2024-09-30 22:59:59.999,binance,BTCUSDT,5.0,63466.10950500001,63497.850495000006,40.667834,40.667834,-1.5293607831331733e-05,-0.0035310130310783894,,,,ranging
1727737200000,63481.99,63617.45,62856.3,63327.59,1548.15582,1727740799999,97878619.702355,174907,653.77949,41356671.1102818,0,2024-09-30 23:00:00,2024-09-30 23:59:59.999,binance,BTCUSDT,5.0,63311.758102499996,63343.421897500004,154.815582,154.815582,6.347486694601873e-05,-0.0024320287426449205,,,,ranging
1727740800000,63327.6,63606.0,63006.7,63531.99,1336.93335,1727744399999,84651337.7615662,263946,686.54962,43477644.3275733,0,2024-10-01 00:00:00,2024-10-01 00:59:59.999,binance,BTCUSDT,5.0,63516.1070025,63547.8729975,133.69333500000002,133.69333500000002,4.129139916831433e-05,0.003227661118953007,,,,ranging
1727744400000,63532.0,63639.86,63370.01,63458.0,1004.08763,1727747999999,63776840.0754568,143076,435.15139,27642386.586993,0,2024-10-01 01:00:00,2024-10-01 01:59:59.999,binance,BTCUSDT,5.0,63442.135500000004,63473.8645,100.40876300000001,100.40876300000001,-0.00017607767683030303,-0.0011646101436456613,,,,ranging
1727748000000,63458.0,63458.0,63180.0,63443.76,716.11822,1727751599999,45358533.649388,95164,283.92004,17981361.5281758,0,2024-10-01 02:00:00,2024-10-01 02:59:59.999,binance,BTCUSDT,5.0,63427.89906,63459.62094000001,71.611822,71.611822,8.967030038796632e-05,-0.00022440039080962038,,,,ranging
1727751600000,63443.76,63744.0,63430.0,63723.48,822.21265,1727755199999,52306232.873847,110553,500.79186,31858635.4949884,0,2024-10-01 03:00:00,2024-10-01 03:59:59.999,binance,BTCUSDT,5.0,63707.54913000001,63739.41087000001,82.22126500000002,82.22126500000002,-5.459351394777691e-06,0.004408944236596435,,,,ranging
1727755200000,63723.47,63879.81,63652.06,63868.94,778.75286,1727758799999,49677214.0251475,110722,452.48517,28866675.8075308,0,2024-10-01 04:00:00,2024-10-01 04:59:59.999,binance,BTCUSDT,5.0,63852.972765000006,63884.907235000006,77.87528600000002,77.87528600000002,0.00014396771857723894,0.002282675083030705,,,,ranging
1727758800000,63868.93,63899.99,63674.49,63749.99,816.29206,1727762399999,52059204.5366305,74341,525.04787,33487309.1557954,0,2024-10-01 05:00:00,2024-10-01 05:59:59.999,binance,BTCUSDT,5.0,63734.0525025,63765.9274975,81.62920600000001,81.62920600000001,0.0001987924782884912,-0.0018624076115871802,,,,ranging
1727762400000,63750.0,64097.03,63750.0,64033.98,778.17242,1727765999999,49760993.7662756,93878,513.73458,32850837.097816,0,2024-10-01 06:00:00,2024-10-01 06:59:59.999,binance,BTCUSDT,5.0,64017.971505,64049.988495000005,77.81724200000001,77.81724200000001,-5.833567678140429e-05,0.004454745796822923,,,,ranging
