open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,close_timestamp,exchange,symbol,spread_bps,bid,ask,bid_size,ask_size,funding_rate,returns,volatility,trend,momentum,regime
1609430400000,736.0,743.0,724.48,738.83,120344.55228,1609444799999,88512906.4036872,81460,62987.64238,46329255.7536682,0,2020-12-31 16:00:00,2020-12-31 19:59:59.999,binance,ETHUSDT,5.0,738.6452925000001,739.0147075000001,12034.455228,12034.455228,-0.0001025389165734625,,,,,ranging
1609444800000,738.76,745.0,731.83,736.42,64016.27221,1609459199999,47337589.5091425,70903,33613.96272,24860568.3274434,0,2020-12-31 20:00:00,2020-12-31 23:59:59.999,binance,ETHUSDT,5.0,736.235895,736.604105,6401.627221000001,6401.627221000001,0.00016031931481667075,-0.003261914107440256,,,,ranging
1609459200000,736.42,749.0,729.33,744.82,130893.19622,1609473599999,97105337.1678303,96179,69637.53549,51665342.5686765,0,2021-01-01 00:00:00,2021-01-01 03:59:59.999,binance,ETHUSDT,5.0,744.6337950000001,745.0062050000001,13089.319622,13089.319622,5.687312876876608e-05,0.011406534314657435,,,,ranging
1609473600000,744.87,747.09,734.4,737.38,72474.10311,1609487999999,53652717.5373186,56675,36077.80902,26716495.2141921,0,2021-01-01 04:00:00,2021-01-01 07:59:59.999,binance,ETHUSDT,5.0,737.195655,737.564345,7247.410311,7247.410311,0.00018144024224425574,-0.009988990628608363,,,,ranging
1609488000000,737.37,741.76,725.1,738.85,128108.21447,1609502399999,94014242.5380369,97917,62143.49657,45617214.7026484,0,2021-01-01 08:00:00,2021-01-01 11:59:59.999,binance,ETHUSDT,5.0,738.6652875000001,739.0347125000001,12810.821447000002,12810.821447000002,0.00016466219214935534,0.001993544712360018,,,,ranging
1609502400000,738.85,743.33,732.12,735.39,121504.02184,1609516799999,89663737.5792228,84247,65878.41968,48628581.1951458,0,2021-01-01 12:00:00,2021-01-01 15:59:59.999,binance,ETHUSDT,5.0,735.2061525,735.5738475,12150.402184,12150.402184,-0.0001411789394929182,-0.004682953238140386,,,,ranging
1609516800000,735.39,737.73,714.29,725.34,156457.71927,1609531199999,113798232.016046,100467,71977.06431,52374719.3814557,0,2021-01-01 16:00:00,2021-01-01 19:59:59.999,binance,ETHUSDT,5.0,725.158665,725.5213350000001,15645.771927000002,15645.771927000002,-4.615409120423405e-05,-0.013666217925182522,,,,ranging
1609531200000,725.34,731.97,722.5,728.91,65676.83838,1609545599999,47837776.9389528,48186,33274.20651,24238020.8765654,0,2021-01-01 20:00:00,2021-01-01 23:59:59.999,binance,ETHUSDT,5.0,728.7277725,729.0922275,6567.683838000001,6567.683838000001,9.822030232323068e-05,0.004921829762593921,,,,ranging
1609545600000,728.91,734.4,714.91,730.39,119184.4496,1609559999999,86463766.6670002,75165,61460.03639,44600367.9041979,0,2021-01-02 00:00:00,2021-01-02 03:59:59.999,binance,ETHUSDT,5.0,730.2074025000001,730.5725975,11918.44496,11918.44496,-9.976604354352712e-05,0.002030428996721234,,,,ranging
1609560000000,730.39,740.49,726.26,735.12,97938.27713,1609574399999,71868616.4501491,57883,50874.40167,37344306.6145534,0,2021-01-02 04:00:00,2021-01-02 07:59:59.999,binance,ETHUSDT,5.0,734.93622,735.3037800000001,9793.827713,9793.827713,-0.0001565605077830534,0.0064759922780979196,,,,ranging
1609574400000,735.12,738.35,723.01,729.7,120264.73109,1609588799999,87831972.884946,84102,59643.87111,43552882.6841255,0,2021-01-02 08:00:00,2021-01-02 11:59:59.999,binance,ETHUSDT,5.0,729.5175750000001,729.8824250000001,12026.473109,12026.473109,-2.1356961355866938e-06,-0.007372945913592277,,,,ranging
1609588800000,729.7,772.8,728.25,768.43,428448.45842,1609603199999,324368938.891346,249050,226835.84775,171655095.9838071,0,2021-01-02 12:00:00,2021-01-02 15:59:59.999,binance,ETHUSDT,5.0,768.2378924999999,768.6221075,42844.845842,42844.845842,1.3804149039769995e-06,0.05307660682472237,,,,ranging
1609603200000,768.45,787.69,764.5,784.79,334396.9924,1609617599999,259913296.097379,183503,169993.15062,132129725.5903083,0,2021-01-02 16:00:00,2021-01-02 19:59:59.999,binance,ETHUSDT,5.0,784.5938025,784.9861975,33439.69924,33439.69924,2.551447231080844e-05,0.021290163059745293,,,,ranging
1609617600000,784.79,785.48,750.12,774.56,252385.66804,1609631999999,194025591.62126672,174431,117867.42588,90633448.2344933,0,2021-01-02 20:00:00,2021-01-02 23:59:59.999,binance,ETHUSDT,5.0,774.36636,774.75364,25238.566804000002,25238.566804000002,-3.1308396839522715e-05,-0.013035334293250433,,,,ranging
