open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,close_timestamp,exchange,symbol,spread_bps,bid,ask,bid_size,ask_size,funding_rate,returns,volatility,trend,momentum,regime
1609459200000,736.42,749.0,714.29,728.91,675114.09329,1609545599999,496072043.77740735,483671,338988.53158,249240373.93868393,0,2021-01-01,2021-01-01 23:59:59.999,binance,ETHUSDT,5.0,728.7277725,729.0922275,67511.409329,67511.409329,2.185602523791126e-05,,,,,ranging
1609545600000,728.91,787.69,714.91,774.56,1352618.57668,1609631999999,1024472182.612087,824134,686674.73342,519915827.0114855,0,2021-01-02,2021-01-02 23:59:59.999,binance,ETHUSDT,5.0,774.36636,774.75364,135261.857668,135261.857668,5.684700308813078e-05,0.06262775925697261,,,,ranging
1609632000000,774.44,1011.07,768.71,978.28,2813603.88615,1609718399999,2522411859.73161,1636501,1439027.79886,1290266275.5931487,0,2021-01-03,2021-01-03 23:59:59.999,binance,ETHUSDT,5.0,978.03543,978.52457,281360.388615,281360.388615,3.387430558381604e-05,0.26301384011567874,,,,ranging
1609718400000,978.33,1162.97,890.0,1041.43,4245010.94004,1609804799999,4303634203.219599,2477862,2126337.6721,2157639019.329191,0,2021-01-04,2021-01-04 23:59:59.999,binance,ETHUSDT,5.0,1041.1696425,1041.6903575000001,424501.094004,424501.094004,5.0633951908874114e-05,0.06455207098172311,,,,ranging
1609804800000,1041.45,1134.6,974.45,1099.56,2706995.67525,1609891199999,2857050280.0081425,1960503,1337641.02794,1412551452.853558,0,2021-01-05,2021-01-05 23:59:59.999,binance,ETHUSDT,5.0,1099.28511,1099.83489,270699.567525,270699.567525,-7.000440276822933e-05,0.055817481731849306,,,,ranging
1609891200000,1100.16,1213.0,1057.26,1208.42,2390136.59334,1609977599999,2725262121.288513,1600888,1227955.8885,1401239480.530579,0,2021-01-06,2021-01-06 23:59:59.999,binance,ETHUSDT,5.0,1208.117895,1208.7221050000003,239013.65933400003,239013.65933400003,-6.447608359133422e-05,0.0990032376587,,,,ranging
1609977600000,1208.75,1289.0,1131.0,1224.87,1972922.82059,1610063999999,2406219891.3685346,1402699,974726.97516,1189746026.1513844,0,2021-01-07,2021-01-07 23:59:59.999,binance,ETHUSDT,5.0,1224.5637825,1225.1762175,197292.282059,197292.282059,1.8039476798259506e-05,0.013612816735902866,,,,ranging
1610064000000,1224.86,1273.75,1065.0,1216.93,2131172.92341,1610150399999,2543427452.580126,1718817,1042889.10509,1246619297.4198394,0,2021-01-08,2021-01-08 23:59:59.999,binance,ETHUSDT,5.0,1216.6257675000002,1217.2342325000002,213117.292341,213117.292341,1.2755711110885038e-05,-0.006482320572795297,,,,ranging
1610150400000,1216.72,1304.37,1171.36,1276.0,1448871.11514,1610236799999,1780137376.4164696,1131871,746369.6968,918333130.76833,0,2021-01-09,2021-01-09 23:59:59.999,binance,ETHUSDT,5.0,1275.681,1276.3190000000002,144887.111514,144887.111514,-1.748843635767414e-05,0.048540178974961545,,,,ranging
1610236800000,1276.0,1348.33,1170.0,1254.25,1951179.35003,1610323199999,2517791852.407762,1437486,979792.30536,1266203575.0952868,0,2021-01-10,2021-01-10 23:59:59.999,binance,ETHUSDT,5.0,1253.9364375,1254.5635625000002,195117.93500300002,195117.93500300002,-0.00017855156223561282,-0.017045454545454586,,,,ranging
1610323200000,1254.24,1260.0,915.0,1087.01,4099450.90046,1610409599999,4323564508.699637,2577496,1981122.01834,2089606728.712708,0,2021-01-11,2021-01-11 23:59:59.999,binance,ETHUSDT,5.0,1086.7382475,1087.2817525,409945.090046,409945.090046,-2.3109962821095965e-05,-0.13333864859477773,,,,ranging
1610409600000,1087.0,1150.02,1006.33,1050.16,2302645.34052,1610495999999,2491067092.510127,1516625,1149858.00491,1244662146.2852807,0,2021-01-12,2021-01-12 23:59:59.999,binance,ETHUSDT,5.0,1049.8974600000001,1050.4225400000003,230264.53405200003,230264.53405200003,-3.82382701998997e-05,-0.03390033210366039,,,,ranging
