open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,close_timestamp,exchange,symbol,spread_bps,bid,ask,bid_size,ask_size,funding_rate,returns,volatility,trend,momentum,regime
1609459200000,28923.63,29600.0,28624.57,29331.69,54182.925011,1609545599999,1582526989.1618726,1314910,27455.801725,802247744.5451041,0,2021-01-01,2021-01-01 23:59:59.999,binance,BTCUSDT,5.0,29324.3570775,29339.0229225,5418.292501100001,5418.292501100001,8.498233640494215e-05,,,,,ranging
1609545600000,29331.7,33300.0,28946.53,32178.33,129993.873362,1609631999999,4073842163.6715407,2245922,67446.305246,2110334723.8871455,0,2021-01-02,2021-01-02 23:59:59.999,binance,BTCUSDT,5.0,32170.285417500003,32186.374582500004,12999.387336200001,12999.387336200001,9.645243371610022e-05,0.09704998245924479,,,,ranging
1609632000000,32176.45,34778.11,31962.99,33000.05,120957.56675,1609718399999,4057598425.492016,2369698,59750.332871,2004428433.9318464,0,2021-01-03,2021-01-03 23:59:59.999,binance,BTCUSDT,5.0,32991.7999875,33008.3000125,12095.756675,12095.756675,4.885192714230725e-05,0.025536440206810118,,,,ranging
1609718400000,33000.05,33600.0,28130.0,31988.71,140899.88569,1609804799999,4429010349.695345,2642408,69088.46923,2173435409.016988,0,2021-01-04,2021-01-04 23:59:59.999,binance,BTCUSDT,5.0,31980.7128225,31996.7071775,14089.988569000001,14089.988569000001,2.4645492879248698e-05,-0.03064662023239373,,,,ranging
1609804800000,31989.75,34360.0,29900.0,33949.53,116049.997038,1609891199999,3743617144.6469154,2526851,59691.754755,1927195093.6415496,0,2021-01-05,2021-01-05 23:59:59.999,binance,BTCUSDT,5.0,33941.0426175,33958.0173825,11604.9997038,11604.9997038,-0.00010587342995938015,0.061297251436522426,,,,ranging
1609891200000,33949.53,36939.21,33288.0,36769.36,127139.20131,1609977599999,4431954248.519614,2591783,63052.914652,2199632470.221549,0,2021-01-06,2021-01-06 23:59:59.999,binance,BTCUSDT,5.0,36760.16766,36778.55234,12713.920131,12713.920131,-0.00012897231596403308,0.08305947092640165,,,,ranging
1609977600000,36769.36,40365.0,36300.0,39432.28,132825.700437,1610063999999,5062569943.383371,2814686,65055.107136,2482583239.856497,0,2021-01-07,2021-01-07 23:59:59.999,binance,BTCUSDT,5.0,39422.42193,39442.13807,13282.5700437,13282.5700437,-2.1652780545498023e-05,0.0724222559217782,,,,ranging
1610064000000,39432.48,41950.0,36500.0,40582.81,139789.957499,1610150399999,5568443208.731365,2925632,67300.155216,2684975445.9789047,0,2021-01-08,2021-01-08 23:59:59.999,binance,BTCUSDT,5.0,40572.6642975,40592.9557025,13978.995749900001,13978.995749900001,1.1145348482742645e-05,0.029177364331963496,,,,ranging
1610150400000,40586.96,41380.0,38720.0,40088.22,75785.979675,1610236799999,3054779029.161777,1998156,37007.321909,1491990705.551699,0,2021-01-09,2021-01-09 23:59:59.999,binance,BTCUSDT,5.0,40078.197945,40098.242055,7578.5979675,7578.5979675,0.00011800141402315617,-0.012187179744330034,,,,ranging
1610236800000,40088.22,41350.0,35111.11,38150.02,118209.544503,1610323199999,4604034729.507071,2628050,55451.344673,2160976896.8280272,0,2021-01-10,2021-01-10 23:59:59.999,binance,BTCUSDT,5.0,38140.482495,38159.557505,11820.9544503,11820.9544503,-6.747288433614428e-05,-0.04834836767509265,,,,ranging
1610323200000,38150.02,38264.74,30420.0,35404.47,251156.138287,1610409599999,8497730017.898505,4472957,123241.588782,4171891522.0567856,0,2021-01-11,2021-01-11 23:59:59.999,binance,BTCUSDT,5.0,35395.6188825,35413.3211175,25115.613828700003,25115.613828700003,-4.762272997430623e-05,-0.07196719687171849,,,,ranging
1610409600000,35410.37,36628.0,32531.0,34051.24,133948.151996,1610495999999,4651302423.484116,2674145,65098.310196,2261732478.8300514,0,2021-01-12,2021-01-12 23:59:59.999,binance,BTCUSDT,5.0,34042.72719,34059.75281,13394.815199600002,13394.815199600002,-3.070355356615365e-05,-0.03822200981966406,,,,ranging
