open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,close_timestamp,exchange,symbol,spread_bps,bid,ask,bid_size,ask_size,funding_rate,returns,volatility,trend,momentum,regime
1717171200000,67215.58,67352.41,66670.0,67200.01,2882.03187,1717174799999,193027577.87869033,129811,1413.96186,94687657.1244549,0,2024-05-31 16:00:00,2024-05-31 16:59:59.999,binance,BTCUSDT,5.0,67183.2099975,67216.8100025,288.203187,288.203187,-2.03251210850683e-05,,,,,ranging
1717174800000,67200.01,67459.66,67160.3,67342.77,885.94352,1717178399999,59648312.1121544,45379,458.97298,30900248.4738642,0,2024-05-31 17:00:00,2024-05-31 17:59:59.999,binance,BTCUSDT,5.0,67325.9343075,67359.60569250002,88.59435200000001,88.59435200000001,6.554877354758253e-05,0.0021244044457733313,,,,ranging
1717178400000,67342.77,67444.47,67170.0,67414.88,952.07983,1717181999999,64104677.3528582,41828,492.84501,33183752.6978339,0,2024-05-31 18:00:00,2024-05-31 18:59:59.999,binance,BTCUSDT,5.0,67398.02628,67431.73372,95.20798300000001,95.20798300000001,-9.309428566573469e-05,0.0010707905243576565,,,,ranging
1717182000000,67414.88,67999.0,67342.24,67681.0,1643.46289,1717185599999,111233664.8891488,59982,969.59291,65628219.1385269,0,2024-05-31 19:00:00,2024-05-31 19:59:59.999,binance,BTCUSDT,5.0,67664.07975,67697.92025000001,164.346289,164.346289,0.00014799455069074464,0.003947496457755273,,,,ranging
1717185600000,67681.0,67798.0,67600.0,67709.04,526.31866,1717189199999,35627426.5521354,25038,264.48988,17903510.3426446,0,2024-05-31 20:00:00,2024-05-31 20:59:59.999,binance,BTCUSDT,5.0,67692.11274,67725.96726,52.631866,52.631866,-0.00015749203502030384,0.0004142964790707637,,,,ranging
1717189200000,67709.04,67710.0,67500.0,67564.91,552.26479,1717192799999,37341350.3387046,25276,231.94261,15684530.674204,0,2024-05-31 21:00:00,2024-05-31 21:59:59.999,binance,BTCUSDT,5.0,67548.0187725,67581.80122750001,55.226479,55.226479,1.237357855757982e-05,-0.002128667014035246,,,,ranging
1717192800000,67564.91,67668.0,67509.51,67509.52,379.27151,1717196399999,25645344.4397716,20577,190.15147,12857523.0353821,0,2024-05-31 22:00:00,2024-05-31 22:59:59.999,binance,BTCUSDT,5.0,67492.64262,67526.39738000001,37.927151,37.927151,-0.00018417439498806542,-0.000819804244540534,,,,ranging
1717196400000,67509.52,67602.6,67239.19,67540.01,846.89089,1717199999999,57093070.1834447,39830,406.59546,27409968.3916752,0,2024-05-31 23:00:00,2024-05-31 23:59:59.999,binance,BTCUSDT,5.0,67523.1249975,67556.8950025,84.68908900000001,84.68908900000001,-0.0001549476085080924,0.0004516400057352765,,,,ranging
1717200000000,67540.01,67703.89,67507.39,67655.66,569.87074,1717203599999,38531227.415218,27480,282.82932,19123338.5641421,0,2024-06-01 00:00:00,2024-06-01 00:59:59.999,binance,BTCUSDT,5.0,67638.746085,67672.57391500002,56.987074,56.987074,-6.778902116859037e-05,0.0017123183724729873,,,,ranging
1717203600000,67655.66,67710.29,67428.44,67560.0,566.55975,1717207199999,38277220.9882521,23621,227.59647,15375698.4383135,0,2024-06-01 01:00:00,2024-06-01 01:59:59.999,binance,BTCUSDT,5.0,67543.11,67576.89,56.655975000000005,56.655975000000005,0.0001167284734679881,-0.001413924570390801,,,,ranging
