open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,close_timestamp,exchange,symbol,spread_bps,bid,ask,bid_size,ask_size,funding_rate,returns,volatility,trend,momentum,regime
1717171200000,67215.58,67999.0,66670.0,67681.0,6363.51811,1717185599999,428014232.2328517,277000,3335.37276,224399877.43467993,0,2024-05-31 16:00:00,2024-05-31 19:59:59.999,binance,BTCUSDT,5.0,67664.07975,67697.92025000001,636.351811,636.351811,-7.539971241757994e-05,,,,,ranging
1717185600000,67681.0,67798.0,67239.19,67540.01,2304.74585,1717199999999,155707191.5140563,110721,1093.17942,73855532.4439059,0,2024-05-31 20:00:00,2024-05-31 23:59:59.999,binance,BTCUSDT,5.0,67523.1249975,67556.8950025,230.474585,230.474585,-1.4334863098828338e-05,-0.00208315479972232,,,,ranging
1717200000000,67540.01,67757.14,67428.44,67715.31,1777.35139,1717214399999,120186476.8650559,86411,824.75714,55772779.3518941,0,2024-06-01 00:00:00,2024-06-01 03:59:59.999,binance,BTCUSDT,5.0,67698.3811725,67732.2388275,177.735139,177.735139,-8.570802936704581e-06,0.002595498579286648,,,,ranging
1717214400000,67715.31,67810.0,67575.23,67632.08,1250.73388,1717228799999,84650683.8209275,102046,555.94451,37627469.8939329,0,2024-06-01 04:00:00,2024-06-01 07:59:59.999,binance,BTCUSDT,5.0,67615.17198,67648.98802,125.07338800000001,125.07338800000001,9.135921655217198e-05,-0.0012291164287662193,,,,ranging
1717228800000,67632.07,67760.0,67611.61,67660.57,1293.15334,1717243199999,87525897.6416135,107618,638.17704,43196172.3747648,0,2024-06-01 08:00:00,2024-06-01 11:59:59.999,binance,BTCUSDT,5.0,67643.6548575,67677.48514250001,129.315334,129.315334,0.00018533788112321057,0.0004212497974334095,,,,ranging
1717243200000,67660.57,67872.5,67640.0,67691.28,1527.99394,1717257599999,103560291.9013248,96610,810.53368,54934260.5688525,0,2024-06-01 12:00:00,2024-06-01 15:59:59.999,binance,BTCUSDT,5.0,67674.35718,67708.20282,152.799394,152.799394,4.151471710243692e-05,0.00045388325874284874,,,,ranging
1717257600000,67691.28,67900.0,67556.72,67753.76,1933.67458,1717271999999,130904209.4793539,129611,919.74004,62276194.0936729,0,2024-06-01 16:00:00,2024-06-01 19:59:59.999,binance,BTCUSDT,5.0,67736.82156,67770.69844000001,193.36745800000003,193.36745800000003,-1.939430534769966e-05,0.000923014013030965,,,,ranging
1717272000000,67753.76,67885.0,67700.0,67766.85,1054.7542,1717286399999,71477648.284929,116188,486.11804,32945184.1197757,0,2024-06-01 20:00:00,2024-06-01 23:59:59.999,binance,BTCUSDT,5.0,67749.9082875,67783.79171250001,105.47542000000001,105.47542000000001,1.9486348722548328e-05,0.00019319960988162244,,,,ranging
1717286400000,67766.84,67910.55,67643.33,67789.47,1287.2317,1717300799999,87257359.2677683,92425,616.25037,41772983.2548271,0,2024-06-02 00:00:00,2024-06-02 03:59:59.999,binance,BTCUSDT,5.0,67772.5226325,67806.4173675,128.72317,128.72317,2.0942952633481567e-05,0.0003337915219607801,,,,ranging
1717300800000,67789.48,67867.6,67720.41,67721.0,1056.53192,1717315199999,71618483.1301096,104725,529.21527,35874013.6872406,0,2024-06-02 04:00:00,2024-06-02 07:59:59.999,binance,BTCUSDT,5.0,67704.06975,67737.93025,105.65319199999999,105.65319199999999,8.941930902620585e-05,-0.001010038874769248,,,,ranging
